folder,pdf_id,ref_link,pdf_url
363,768,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/768,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/768/filename/folder_0363.pdf/mapsto/pdf/type/singleitem/folder_0363.pdf
364,761,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/761,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/761/filename/folder_0364.pdf/mapsto/pdf/type/singleitem/folder_0364.pdf
365,448,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/448,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/448/filename/folder_0365.pdf/mapsto/pdf/type/singleitem/folder_0365.pdf
366,458,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/458,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/458/filename/folder_0366.pdf/mapsto/pdf/type/singleitem/folder_0366.pdf
367,523,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/523,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/523/filename/folder_0367.pdf/mapsto/pdf/type/singleitem/folder_0367.pdf
368,538,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/538,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/538/filename/folder_0368.pdf/mapsto/pdf/type/singleitem/folder_0368.pdf
369,490,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/490,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/490/filename/folder_0369.pdf/mapsto/pdf/type/singleitem/folder_0369.pdf
370,435,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/435,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/435/filename/folder_0370.pdf/mapsto/pdf/type/singleitem/folder_0370.pdf
371,487,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/487,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/487/filename/folder_0371.pdf/mapsto/pdf/type/singleitem/folder_0371.pdf
372,439,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/439,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/439/filename/folder_0372.pdf/mapsto/pdf/type/singleitem/folder_0372.pdf
373,499,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/499,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/499/filename/folder_0373.pdf/mapsto/pdf/type/singleitem/folder_0373.pdf
374,500,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/500,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/500/filename/folder_0374.pdf/mapsto/pdf/type/singleitem/folder_0374.pdf
375,537,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/537,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/537/filename/folder_0375.pdf/mapsto/pdf/type/singleitem/folder_0375.pdf
376,530,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/530,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/530/filename/folder_0376.pdf/mapsto/pdf/type/singleitem/folder_0376.pdf
377,536,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/536,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/536/filename/folder_0377.pdf/mapsto/pdf/type/singleitem/folder_0377.pdf
378,503,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/503,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/503/filename/folder_0378.pdf/mapsto/pdf/type/singleitem/folder_0378.pdf
379,478,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/478,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/478/filename/folder_0379.pdf/mapsto/pdf/type/singleitem/folder_0379.pdf
380,511,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/511,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/511/filename/folder_0380.pdf/mapsto/pdf/type/singleitem/folder_0380.pdf
381,533,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/533,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/533/filename/folder_0381.pdf/mapsto/pdf/type/singleitem/folder_0381.pdf
382,445,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/445,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/445/filename/folder_0382.pdf/mapsto/pdf/type/singleitem/folder_0382.pdf
383,482,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/482,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/482/filename/folder_0383.pdf/mapsto/pdf/type/singleitem/folder_0383.pdf
384,484,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/484,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/484/filename/folder_0384.pdf/mapsto/pdf/type/singleitem/folder_0384.pdf
385,531,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/531,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/531/filename/folder_0385.pdf/mapsto/pdf/type/singleitem/folder_0385.pdf
386,502,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/502,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/502/filename/folder_0386.pdf/mapsto/pdf/type/singleitem/folder_0386.pdf
387,507,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/507,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/507/filename/folder_0387.pdf/mapsto/pdf/type/singleitem/folder_0387.pdf
388,514,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/514,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/514/filename/folder_0388.pdf/mapsto/pdf/type/singleitem/folder_0388.pdf
389,429,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/429,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/429/filename/folder_0389.pdf/mapsto/pdf/type/singleitem/folder_0389.pdf
390,518,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/518,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/518/filename/folder_0390.pdf/mapsto/pdf/type/singleitem/folder_0390.pdf
391,510,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/510,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/510/filename/folder_0391.pdf/mapsto/pdf/type/singleitem/folder_0391.pdf
392,427,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/427,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/427/filename/folder_0392.pdf/mapsto/pdf/type/singleitem/folder_0392.pdf
393,440,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/440,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/440/filename/folder_0393.pdf/mapsto/pdf/type/singleitem/folder_0393.pdf
394,452,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/452,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/452/filename/folder_0394.pdf/mapsto/pdf/type/singleitem/folder_0394.pdf
395,526,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/526,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/526/filename/folder_0395.pdf/mapsto/pdf/type/singleitem/folder_0395.pdf
396,525,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/525,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/525/filename/folder_0396.pdf/mapsto/pdf/type/singleitem/folder_0396.pdf
397,496,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/496,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/496/filename/folder_0397.pdf/mapsto/pdf/type/singleitem/folder_0397.pdf
398,480,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/480,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/480/filename/folder_0398.pdf/mapsto/pdf/type/singleitem/folder_0398.pdf
399,455,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/455,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/455/filename/folder_0399.pdf/mapsto/pdf/type/singleitem/folder_0399.pdf
400,519,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/519,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/519/filename/folder_0400.pdf/mapsto/pdf/type/singleitem/folder_0400.pdf
401,476,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/476,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/476/filename/folder_0401.pdf/mapsto/pdf/type/singleitem/folder_0401.pdf
402,444,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/444,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/444/filename/folder_0402.pdf/mapsto/pdf/type/singleitem/folder_0402.pdf
403,491,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/491,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/491/filename/folder_0403.pdf/mapsto/pdf/type/singleitem/folder_0403.pdf
404,430,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/430,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/430/filename/folder_0404.pdf/mapsto/pdf/type/singleitem/folder_0404.pdf
405,434,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/434,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/434/filename/folder_0405.pdf/mapsto/pdf/type/singleitem/folder_0405.pdf
406,481,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/481,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/481/filename/folder_0406.pdf/mapsto/pdf/type/singleitem/folder_0406.pdf
407,513,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/513,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/513/filename/folder_0407.pdf/mapsto/pdf/type/singleitem/folder_0407.pdf
408,447,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/447,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/447/filename/folder_0408.pdf/mapsto/pdf/type/singleitem/folder_0408.pdf
409,428,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/428,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/428/filename/folder_0409.pdf/mapsto/pdf/type/singleitem/folder_0409.pdf
410,527,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/527,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/527/filename/folder_0410.pdf/mapsto/pdf/type/singleitem/folder_0410.pdf
411,431,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/431,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/431/filename/folder_0411.pdf/mapsto/pdf/type/singleitem/folder_0411.pdf
412,497,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/497,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/497/filename/folder_0412.pdf/mapsto/pdf/type/singleitem/folder_0412.pdf
413,460,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/460,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/460/filename/folder_0413.pdf/mapsto/pdf/type/singleitem/folder_0413.pdf
414,509,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/509,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/509/filename/folder_0414.pdf/mapsto/pdf/type/singleitem/folder_0414.pdf
415,505,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/505,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/505/filename/folder_0415.pdf/mapsto/pdf/type/singleitem/folder_0415.pdf
416,425,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/425,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/425/filename/folder_0416.pdf/mapsto/pdf/type/singleitem/folder_0416.pdf
417,494,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/494,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/494/filename/folder_0417.pdf/mapsto/pdf/type/singleitem/folder_0417.pdf
418,534,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/534,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/534/filename/folder_0418.pdf/mapsto/pdf/type/singleitem/folder_0418.pdf
419,467,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/467,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/467/filename/folder_0419.pdf/mapsto/pdf/type/singleitem/folder_0419.pdf
420,528,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/528,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/528/filename/folder_0420.pdf/mapsto/pdf/type/singleitem/folder_0420.pdf
421,463,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/463,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/463/filename/folder_0421.pdf/mapsto/pdf/type/singleitem/folder_0421.pdf
422,493,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/493,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/493/filename/folder_0422.pdf/mapsto/pdf/type/singleitem/folder_0422.pdf
423,453,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/453,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/453/filename/folder_0423.pdf/mapsto/pdf/type/singleitem/folder_0423.pdf
424,515,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/515,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/515/filename/folder_0424.pdf/mapsto/pdf/type/singleitem/folder_0424.pdf
425,474,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/474,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/474/filename/folder_0425.pdf/mapsto/pdf/type/singleitem/folder_0425.pdf
426,451,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/451,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/451/filename/folder_0426.pdf/mapsto/pdf/type/singleitem/folder_0426.pdf
427,488,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/488,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/488/filename/folder_0427.pdf/mapsto/pdf/type/singleitem/folder_0427.pdf
428,535,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/535,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/535/filename/folder_0428.pdf/mapsto/pdf/type/singleitem/folder_0428.pdf
429,517,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/517,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/517/filename/folder_0429.pdf/mapsto/pdf/type/singleitem/folder_0429.pdf
430,471,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/471,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/471/filename/folder_0430.pdf/mapsto/pdf/type/singleitem/folder_0430.pdf
431,441,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/441,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/441/filename/folder_0431.pdf/mapsto/pdf/type/singleitem/folder_0431.pdf
432,456,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/456,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/456/filename/folder_0432.pdf/mapsto/pdf/type/singleitem/folder_0432.pdf
433,520,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/520,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/520/filename/folder_0433.pdf/mapsto/pdf/type/singleitem/folder_0433.pdf
434,469,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/469,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/469/filename/folder_0434.pdf/mapsto/pdf/type/singleitem/folder_0434.pdf
435,438,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/438,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/438/filename/folder_0435.pdf/mapsto/pdf/type/singleitem/folder_0435.pdf
436,432,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/432,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/432/filename/folder_0436.pdf/mapsto/pdf/type/singleitem/folder_0436.pdf
437,529,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/529,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/529/filename/folder_0437.pdf/mapsto/pdf/type/singleitem/folder_0437.pdf
438,486,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/486,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/486/filename/folder_0438.pdf/mapsto/pdf/type/singleitem/folder_0438.pdf
439,433,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/433,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/433/filename/folder_0439.pdf/mapsto/pdf/type/singleitem/folder_0439.pdf
440,492,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/492,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/492/filename/folder_0440.pdf/mapsto/pdf/type/singleitem/folder_0440.pdf
441,443,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/443,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/443/filename/folder_0441.pdf/mapsto/pdf/type/singleitem/folder_0441.pdf
442,472,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/472,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/472/filename/folder_0442.pdf/mapsto/pdf/type/singleitem/folder_0442.pdf
443,465,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/465,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/465/filename/folder_0443.pdf/mapsto/pdf/type/singleitem/folder_0443.pdf
444,449,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/449,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/449/filename/folder_0444.pdf/mapsto/pdf/type/singleitem/folder_0444.pdf
445,468,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/468,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/468/filename/folder_0445.pdf/mapsto/pdf/type/singleitem/folder_0445.pdf
446,436,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/436,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/436/filename/folder_0446.pdf/mapsto/pdf/type/singleitem/folder_0446.pdf
447,539,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/539,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/539/filename/folder_0447.pdf/mapsto/pdf/type/singleitem/folder_0447.pdf
448,506,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/506,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/506/filename/folder_0448.pdf/mapsto/pdf/type/singleitem/folder_0448.pdf
449,479,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/479,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/479/filename/folder_0449.pdf/mapsto/pdf/type/singleitem/folder_0449.pdf
450,498,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/498,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/498/filename/folder_0450.pdf/mapsto/pdf/type/singleitem/folder_0450.pdf
451,446,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/446,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/446/filename/folder_0451.pdf/mapsto/pdf/type/singleitem/folder_0451.pdf
452,477,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/477,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/477/filename/folder_0452.pdf/mapsto/pdf/type/singleitem/folder_0452.pdf
453,512,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/512,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/512/filename/folder_0453.pdf/mapsto/pdf/type/singleitem/folder_0453.pdf
454,532,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/532,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/532/filename/folder_0454.pdf/mapsto/pdf/type/singleitem/folder_0454.pdf
455,483,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/483,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/483/filename/folder_0455.pdf/mapsto/pdf/type/singleitem/folder_0455.pdf
456,462,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/462,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/462/filename/folder_0456.pdf/mapsto/pdf/type/singleitem/folder_0456.pdf
457,450,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/450,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/450/filename/folder_0457.pdf/mapsto/pdf/type/singleitem/folder_0457.pdf
458,489,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/489,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/489/filename/folder_0458.pdf/mapsto/pdf/type/singleitem/folder_0458.pdf
459,470,https://dc.lib.unc.edu/cdm/ref/collection/03709/id/470,https://dc.lib.unc.edu/utils/getdownloaditem/collection/03709/id/470/filename/folder_0459.pdf/mapsto/pdf/type/singleitem/folder_0459.pdf
